timestep,vibration_frequency_Hz,uv_intensity_percent,reward
60,2.3104776494644637,27.90287379402161,0.44489485
61,1.5601094464322822,41.86256761456426,0.078489795
62,1.8219567773821084,50.689306707562274,0.2686875
63,1.8384839909455621,32.16714129781326,0.14142905
64,1.1742137227328557,4.329270839691162,0.027135555
65,2.246029283470852,26.258313703399175,0.61933166
66,1.2696471096012614,29.119801123414348,0.115245655
67,1.2808658223629075,5.255705833435059,0.13396545
68,1.735793084699302,43.483105151677506,0.30857942
69,1.9175792940418097,49.894349551903446,0.56738305
70,0.7527956962585449,0.0,0.0135503225
71,2.5051423523316645,60.80656230468188,0.17544226
72,1.6540726271889241,53.61426946010491,0.31354535
73,1.3164012712873496,22.711156829406864,0.19784215
74,0.5,6.653860807418823,0.01245256
75,0.8709726613637371,29.670918435315308,0.056621622
76,0.9640463545096347,45.13334812085588,0.01749694
77,1.3977634356117457,56.901537701471,0.31085595
78,1.903631195876391,47.09826844255843,0.45828336
79,0.9271154290141237,24.728739173208773,0.102842115
80,0.5,6.1216301918029785,0.0077848593
81,1.9644698005693804,53.504677201007574,0.53699607
82,1.090261768059796,4.942492485046387,0.039185874
83,0.5,13.525990740429574,0.029640416
84,0.5,3.6457576751708984,0.014211852
85,0.7185849898908708,29.555163344638906,0.023202032
86,1.5524212189185358,28.079174679701005,0.6365743
87,0.5,12.031257969477071,0.012099751
88,1.3327036850778873,23.20920744563417,0.24649708
89,0.5809197895630714,0.0,0.010456556
90,0.5,0.0,0.009000001
91,0.5,6.579772794512028,0.04646527
92,1.3619961588271496,45.30488416923944,0.48477158
93,0.9067426248480104,31.1469524131129,0.046792466
94,0.5247363825314185,0.0,0.009445255
95,0.7027062431978173,4.391004819946669,0.10335337
96,2.5082250449013195,57.735683219777314,0.4522942
97,0.6126580238342285,0.0,0.011027845
98,0.5879967212677002,0.0,0.010583942
99,2.0983260531306094,20.068578596218067,0.1910277
100,1.6620038763227645,41.82134728405263,0.081480965
101,1.7872153491665554,14.748024547878742,0.15466379
102,2.6619587456171145,48.88975185504819,0.13529003
103,1.4338451466146105,13.509413919754124,0.2161752
104,1.7331182508308038,39.37337630725449,0.26220024
105,1.3314197071088185,33.63240950017265,0.12078037
106,0.7242512702941895,0.0,0.013036523
107,0.6983447074890137,13.479482469578844,0.02256959
108,1.6288560794768288,0.002292633056640625,0.029328959
109,0.6907050609588623,11.358372218370295,0.012470271
110,0.686194896697998,0.0,0.012351508
111,2.243509862068283,38.56301471385919,0.2071778
112,1.446757474539205,0.12679481506347656,0.026613925
113,1.441494476933331,0.8121300168590508,0.02959671
114,1.9152590208872886,15.141994428008822,0.036883987
115,2.052601050700795,44.17033466227436,0.73180825
116,1.9512827636811652,24.507130581427155,0.33169207
117,1.053152117406705,8.669139800541895,0.04705037
118,2.306027780491267,59.48228779671342,0.043018885
119,2.3445040688818035,22.070349726280355,0.2337966
120,0.9879889488220215,0.6237344741821289,0.018126627
121,0.979337215423584,1.8398876190185547,0.018945282
122,1.813828706636949,10.686375259270868,0.04279448
123,1.6737458998796186,37.71857897595724,0.20119995
124,0.8406288623809814,0.0,0.01513132
125,0.7454037666320801,1.1594810485839844,0.014001333
126,1.449844095845659,2.7846696392492234,0.050226584
127,1.3907686169280689,30.578842327653817,0.081632726
128,0.7088618278503418,11.484410261115617,0.035074253
129,2.8129458977836115,71.15782892114834,0.41821128
130,1.9353066941938912,54.40444067676521,0.3873862
131,1.9808783670673902,32.7733238401401,0.04978499
132,0.841472900630318,13.471088570504712,0.014374781
133,0.616100549697876,0.0,0.01108981
134,2.5072877423283235,55.74103229795387,0.29081088
135,0.5739891529083252,0.0,0.010331805
136,1.640611216850527,52.2397875168216,0.02206992
137,1.050123906133644,15.680725849918296,0.12754728
138,1.1641401794182162,27.417807768468112,0.24694452
139,2.4705988598048,69.05854340308453,0.33422297
140,2.409854925680653,37.63468198110579,0.20915893
141,0.6169116497039795,8.166076898574829,0.030046038
142,2.298881115281611,78.23852185205254,0.12387109
143,0.5,6.6937243938446045,0.012686829
144,1.5504401653916837,36.867229506434384,0.24800444
145,2.371226838325554,50.48424653875753,0.57910955
146,2.116587406499702,71.16033145154061,0.840363
147,0.9978218952408111,33.93235607266688,0.113287464
148,0.8786901878726691,5.724833011627197,0.020580139
149,0.7064044142214012,18.456830120011855,0.2781588
150,1.314418512739511,46.96535391214977,0.2776451
151,1.5956654786298667,17.96621391851931,0.112269744
152,3.5693644024499167,36.03470573725295,0.45680845
153,1.6904271759061378,18.96629809626361,0.06300905
154,1.7545301821174135,5.6393866539001465,0.09198841
155,2.4532340121533776,44.161750837810935,0.048423924
156,1.5516729354858398,0.0,0.027930114
157,1.6908462047576904,8.3828604221344,0.031117165
158,2.402138181564166,8.613294959068298,0.08402817
159,1.5883503154278413,20.639788404246872,0.28850126
160,2.8115728475198707,50.488965026244344,0.305854
161,2.9849717096040624,14.042866852932683,0.053321354
162,2.067801684353842,26.896400177052634,0.110862084
163,2.0668209924078247,7.412414789199829,0.090546474
164,2.671598117699689,49.74509842915432,0.2475902
165,4.0988904740914,54.30250537668656,0.13769725
166,1.9467215691444206,39.283401364919484,0.14155753
167,2.2134085879237926,11.993529709378606,0.04226192
168,2.7981999175855963,54.69585357539698,0.56430435
169,2.4863129565135678,59.091752520043265,0.52988243
170,3.141671942244209,62.138761322412094,0.8342355
171,1.7693221531697332,35.05089909008741,0.086026974
172,1.7134058475494385,8.878760576248169,0.038884364
173,2.1267517374591707,25.580430076150716,0.14569098
174,3.138970414340662,11.373016591400926,0.3323111
175,4.099194298973595,42.109859789829045,0.2562024
176,4.127014673985247,73.31992465496609,0.3771856
177,3.097687629363479,22.714241496443897,0.22374412
178,2.728815574306359,24.519968843628103,0.18239896
179,2.8533889134431094,50.38602076298924,0.59880984
180,2.9292349290704656,52.95738694848497,0.6059422
181,2.320203535843584,40.84655191386929,0.21529236
182,2.141200065612793,8.247027397155762,0.036961786
183,1.9956426620483398,0.0,0.032591984
184,3.276190602949553,17.715251111886126,0.3852766
185,2.5101575059018417,31.06128702400737,0.05487991
186,3.565642463822213,48.875615448056394,0.2777328
187,2.589376811849161,41.70984905993718,0.0921922
188,3.147319032138167,15.921045143134272,0.10842095
189,3.2910777705980427,13.85838347461312,0.10983582
190,3.5779974411750457,34.463030989596064,0.35866395
191,2.0916872024536133,5.804286003112793,0.046663128
192,1.973762035369873,25.983373427127148,0.10946737
193,3.5744377376690784,44.44385538699771,0.25789446
194,3.857192191729535,47.31033004698851,0.094500825
195,2.1438610553741455,6.837291240692139,0.08772778
196,1.922238826751709,6.407751798629761,0.049728118
197,3.537397655938337,25.245732560661615,0.09741908
198,2.9465511330213303,33.53055336764804,0.28605428
199,2.163670778274536,5.440393447875977,0.041615084
200,1.818302869796753,6.59404375311507,0.044393573
201,3.7123785923413326,50.78282221259286,0.2392644
202,4.014912685814723,79.86625883649359,0.30682102
203,3.1967485211198827,44.9872740423216,0.32463136
204,4.436713143429882,59.73025964447802,0.8438023
205,3.339816517731718,46.20624259533447,0.22178131
206,2.5,11.32178020477295,0.023653824
207,2.67874018060381,21.223795890808105,0.09539927
208,4.457153563034975,88.83897774188779,0.18862039
209,3.0978854954880797,22.409188593906833,0.2584575
210,3.8658170944647225,40.74702453734654,0.49502507
211,4.065072797173798,60.0356796592756,0.08695046
212,2.5,20.792308807373047,0.05235868
213,3.624056739411688,28.957605195718067,0.3395915
214,3.0497345710726775,53.34893281666561,0.15269458
215,3.1459960453102975,58.30906668491508,0.0545531
216,2.651467945266165,20.9661283493042,0.25109103
217,4.071115183464633,79.5645924694928,0.72781354
218,4.285708272794892,80.18108952449887,0.1780005
219,2.5,23.967037200927734,0.04830724
220,2.4502675949296777,32.21897516737421,0.20298064
221,4.198041836775113,45.03234394651771,0.69945866
222,2.692190657812815,22.05138874053955,0.26708162
223,3.030910967950125,34.239250098638934,0.16982475
224,3.91151244320391,81.77366477967163,0.0875828
225,4.271921109583255,88.76802154822913,0.625963
226,2.5,11.463090896606445,0.028041236
227,2.507648533705805,21.704444885253906,0.08737537
228,4.404334035853953,49.723602035843825,0.3481601
229,3.409295751628518,62.739487475063754,0.44393623
230,3.2927304204069303,24.013655831272757,0.17452848
231,4.14551975644594,41.614385571643744,0.39990723
232,3.9924822193026523,82.97358603366496,0.34200093
233,2.8123621422285447,30.59334032351012,0.2705085
234,3.94591213794085,35.6505329868288,0.37860256
235,2.9037508923875475,22.43598461151123,0.23617592
236,2.5,8.073896408081055,0.02611721
237,3.1841667880956903,52.23144858022653,0.3600917
238,4.386714170278283,84.80762124486372,0.8712812
239,3.8508128331997926,77.16377853798119,0.17275012
240,4.28258932064405,75.66285126926495,0.3232599
241,4.185141638283612,68.60041281329666,0.85196626
242,3.252220343407155,44.013305921721845,0.19856939
243,3.8109770086874173,59.57704919385672,0.37903848
244,4.399646339448145,77.23963140939549,0.24507819
245,3.53299559826836,62.4514988691912,0.3770722
246,2.676980350044407,26.621623115295197,0.10459518
247,3.282791671789385,56.95043937960667,0.10562154
248,2.58406203219944,21.538020133972168,0.15182151
249,2.7958706077530975,23.771432876586914,0.09479524
250,4.128157646515307,83.7754433014844,0.33294752
251,2.8570561307970452,31.857356986870908,0.13973778
252,3.568940551740585,70.4075031944692,0.39025366
253,2.908656356943335,46.74106458047234,0.28985554
254,2.5,30.74374257844563,0.05237149
255,3.9255294137191026,39.05804309042735,0.3496453
256,2.56987374942289,26.4462947845459,0.17971325
257,4.284074204908141,71.21446301721755,0.7405435
258,2.720003864323005,53.80128592284211,0.07861837
259,2.5,15.884605407714844,-0.007016675
260,3.989428647056095,82.35126744245001,0.39701274
261,4.497685901170323,60.68071608575993,0.08578106
262,2.7875791514864474,57.73769090748715,0.05434345
263,2.87152294755189,60.12981291322644,0.08264892
264,2.742829350012695,43.70760656621785,0.084129415
265,3.504316552706945,49.53693720646433,0.18979639
266,2.5,11.577558517456055,0.023806743
267,4.367451716632155,57.90881007161586,0.44059557
268,3.700342689183795,39.947408557501134,0.5531373
269,3.85820401628873,60.980168159807604,0.7233692
270,3.4481434788379848,47.15190248603659,0.50640213
271,2.837416917188345,24.25022792816162,0.13876636
272,4.339138196247148,59.64661436613852,0.33453876
273,4.048504380389712,80.29708727180736,0.48682937
274,3.7600994955953473,69.6443163184982,0.122998714
275,2.5,22.12140655517578,0.14652207
276,4.402178033601665,55.56776792114576,0.50659984
277,4.256874261169974,50.17497225375847,0.47074795
278,3.1093973081973427,51.31598699376883,0.10484937
279,2.7041845425170274,24.4444522857666,0.19035336
280,3.7978770721104853,72.4622646343962,0.25785568
281,2.56500863524372,24.92903232574463,0.21588764
282,4.305259704249538,50.78111516984414,0.9033371
283,3.29901014301739,26.54125213623047,0.27435893
284,3.63283418364974,38.232523845336395,0.3382885
285,4.351522889530427,63.220942634716415,0.469765
286,4.416761122056293,83.62017169932123,0.07121492
287,2.9134148257037276,46.04874343158013,0.25346068
288,3.394290131248995,59.95284532316292,0.2629503
289,4.099532376787087,62.871991569272254,0.4374463
290,4.055271644478616,94.13813376397366,0.33744305
291,4.344141089861092,64.10443011207289,0.4151185
292,3.10513391615631,28.091716766357422,0.25585103
293,3.46424332356254,71.59702936954359,0.52811104
294,3.44784576385565,35.40097899944946,0.22820964
295,2.5,33.47784515413828,0.12989387
296,3.6336832577497677,41.8522903073504,0.15335642
297,4.17840176344499,94.29634867167279,0.27135825
298,2.5,22.11834716796875,0.004172654
299,3.0331366277456526,55.62465368366364,0.24773496
300,3.849002085784685,42.10369052630303,0.30509925
301,3.37137975874675,44.03558743606071,0.49575284
302,2.5173754434542,34.593942642211914,0.03879772
303,2.5,24.16472816467285,0.034882616
304,2.681269545360222,51.24872008758341,0.06615184
305,2.5,24.200265884399414,0.033323888
306,3.09614717941823,74.60281554339687,0.14364408
307,2.6524849462091926,35.0,0.12557921
308,3.5714325125275153,77.65488484793931,0.2763389
309,3.01067755264709,56.78511931074872,0.04768273
310,2.95831474601122,64.6107081955873,0.36448714
311,2.5,22.138648986816406,-0.0027435203
312,3.8916142022000377,49.62638121839839,0.37935716
313,3.2755737897138775,42.64589250393273,0.30643773
314,3.2949522230115575,73.36932188197662,0.075523324
315,3.5309640709465575,33.65901887975114,0.2725814
316,2.897226026205935,59.80570784963153,0.34113482
317,2.5,18.153953552246094,0.036844444
318,2.7457653567308524,28.3111515045166,0.14890774
319,2.6535937213771126,28.017200469970703,0.09319471
320,4.33543224318521,70.14655319912234,0.87822527
321,4.017480430637263,72.31287577855164,0.5593717
322,2.8508953810152553,26.699077517364664,0.09415321
323,3.8066875610377826,58.23030656731706,0.7026896
324,2.969391386454055,27.08935546875,0.13727061
325,2.5,25.154680252075195,0.064499885
326,3.6897836878515826,46.201631662365735,0.6495991
327,4.443552817118112,73.50063997420165,0.13013244
328,4.419251038322665,71.82181195490098,0.5007617
329,2.643188188418565,26.7689043641195,0.102217354
330,2.5,23.359392166137695,0.06501581
331,2.5,12.221917152404785,0.03663046
332,2.5,46.27785437200324,0.06100911
333,3.4857418718960824,36.578590287911574,0.16032124
334,2.8460894759838276,58.89082022579309,0.27201608
335,2.5,25.10207818480435,0.04609798
336,2.674034193715203,24.774346351623535,0.17601492
337,3.3562483490354325,32.139705535008886,0.13539243
338,3.489459869493695,65.10785934723454,0.34566683
339,4.38538930318514,52.92725441030653,0.077691495
340,4.30376839856258,68.36323979177735,0.42668957
341,3.3517252352694475,50.886066755686116,0.07604324
342,4.4637487761222605,84.46237010298636,0.48139042
343,3.9897060944455722,43.364284459684846,0.7792302
344,3.2461142053173075,61.631493692664364,0.20314021
345,2.5,25.65260887145996,0.041258674
346,3.1936686974232575,66.27453090728561,0.41011328
347,3.78714790455086,47.773542600400525,0.12572323
348,3.248001131715645,71.92691592874439,0.124464124
349,3.810836739475025,58.47291936114952,0.44999838
350,3.4828529541161775,44.0540008295812,0.32614866
351,2.7700934387931073,42.94867634495765,0.29390746
352,2.739133575961888,25.99746322631836,0.11344501
353,4.355922877380028,74.22586691445912,0.60445064
354,3.9375951596743826,44.31421890716826,0.50029707
355,2.5,28.803665161132812,0.043092504
356,3.700272011557345,40.89661760244753,0.120699555
357,4.428593366708783,50.35574781335239,0.952509
358,2.68659084743992,31.072572708129883,0.16341563
359,4.391861604200453,74.40786621526755,0.0724885
360,3.9897422378566603,54.42689402699888,0.777032
361,4.257049439727678,100.0,0.87430567
362,3.5382896541233126,55.69895171866732,0.42613438
363,2.8251357497759573,35.0,0.08271464
364,3.033000018935725,35.0,0.13020796
365,2.5664718247828953,59.96976563300112,0.14733505
366,2.596129125274265,36.44806352441101,0.051472735
367,3.8274740952938,54.51567679246445,0.30883133
368,2.8594963763469075,35.0,0.1351539
369,4.309852463883868,100.0,0.8088309
370,2.7973820569578876,58.59018027774442,0.17114218
371,2.79371039042723,33.665077209472656,0.15543899
372,4.39590919539406,79.38418079894525,0.6470104
373,2.5,33.12116241455078,0.076199606
374,4.334600039801548,85.54741602760129,0.1846906
375,3.3508362977048147,42.798487684173516,0.22626753
376,3.2027310187641125,28.792444229125977,0.25433642
377,3.6030668823164826,78.55302375117714,0.42581874
378,3.6298213085706776,29.96822171597516,0.6171026
379,4.4518172793384405,95.85028867825513,0.7363767
380,3.5086271793315102,68.87923668882833,0.5826578
381,2.5,25.774499893188477,0.04769554
382,2.5506545314341578,26.221527099609375,0.08660164
383,4.39736271421914,65.99625025059296,0.14904125
384,3.248512234745095,25.744400024414062,0.26958194
385,2.5,26.441375732421875,0.04569337
386,2.5,16.825803756713867,0.020788588
387,2.7037157379873697,42.39925970583277,0.13948986
388,2.5,16.430891036987305,-0.0057598455
389,3.9227786869444525,83.7568393079864,0.4196531
390,2.5,15.447932243347168,0.024410807
391,2.7076571662489,30.025733384679523,0.10197951
392,3.6663370273880074,60.63456709551939,0.14105727
393,4.445800396415257,49.423842603469545,0.4953133
394,4.14776914774228,38.77300567193227,0.3039563
395,3.50469767644196,44.29437856528408,0.3678266
396,4.447739025010592,77.22964522126716,0.13836394
397,3.7080502105449726,25.64411341921877,0.3980618
398,4.400575315512253,81.43677988472993,0.14809118
399,3.2033560669597847,53.25207440966351,0.12770271
400,4.23757881903671,77.07506751013783,0.090529636
401,2.67180937957989,23.484600067138672,0.13577183
402,2.7357503469249425,39.86745746124453,0.28085515
403,3.880724320531025,59.34993364480871,0.062101375
404,2.878510145014465,39.30943164334505,0.094854064
405,2.5,11.036762237548828,0.03199923
406,3.159781136959685,29.512549421835065,0.21572058
407,2.5,21.06162929534912,0.04431791
408,2.5,27.44839625629238,0.096268006
409,4.200943147347237,54.66469107488191,0.38841206
410,2.925937175236045,21.195121445135626,0.09396775
411,3.4496235964590727,24.77888100953055,0.22320949
412,3.0141829141366427,45.85174071773457,0.14426622
413,4.453159117857442,54.29030956043539,0.9614993
414,3.7138786924141276,72.31631153801997,0.2063255
415,4.04350787018378,76.50965372814869,0.77831477
416,2.597844021839175,19.631383895874023,0.23001564
417,4.2930919535808005,48.61975300159049,0.7635072
418,4.369677357973888,87.75176133539942,0.34557724
419,2.5,8.691373825073242,-0.0053358125
420,3.058226740066775,19.30224323272705,0.079455554
421,4.31273079712454,77.46372615429132,0.11022074
422,2.5,18.129000663757324,0.06508254
423,2.5,18.418136596679688,0.11838732
424,3.20455016806451,47.623860453031185,0.4129825
425,4.393180195031652,84.0833138007419,0.27886924
426,2.5297777840527322,19.903961181640625,0.07416225
427,3.5863399612096702,66.32178713122576,0.27390155
428,3.500805223605375,71.85356871315724,0.061723854
429,3.2632263651772875,33.57710369759033,0.16537271
430,4.03263644080834,46.55384627817747,0.34907234
431,4.467266368897757,69.96612562951651,0.96397877
432,3.2920596982057724,28.71741558303699,0.31038558
433,2.6457251265482977,26.98822007648236,0.108758986
434,3.6990294841870752,46.32282632057074,0.34736443
435,3.5478793633848973,59.04292426905721,0.44346404
436,3.8909150137151673,62.471511273019104,0.1736966
437,3.2966360961745926,23.811254501342773,0.49599004
438,3.1887617665953925,35.235578474396966,0.12067649
439,3.2599128366150425,55.578470768384484,0.10798363
440,2.5,12.672320365905762,-0.006297712
441,2.9968186933582,27.74078222294177,0.12663527
442,2.5,13.033470153808594,0.03305808
443,3.8144408054225574,49.414258432319166,0.6269722
444,3.0030702858258103,35.93397743734592,0.38803518
445,4.382379341544005,78.04917673468448,0.9285771
446,2.96573806466501,20.709041595458984,0.37622195
447,2.50092457881433,25.986688260910785,0.19017065
448,3.444405415941205,25.160332774308188,0.18418516
449,3.62750116075611,32.89943561312777,0.44733158
450,2.570220797478985,18.51566791534424,0.1119328
451,3.234511008721473,31.18462314683253,0.2199786
452,3.4615289431769973,19.97847532815809,0.1534902
453,4.485086398027232,86.7377021390074,0.37024975
454,2.5,22.1218872394415,0.04848714
455,4.2323598775452025,86.31519622871053,0.39273512
456,3.1329415856036076,40.47553435545967,0.43881565
457,2.6676786579703324,31.23107872455095,0.2554899
458,3.11774794119604,33.252681682685406,0.20367031
459,4.238508278283885,72.65978214318712,0.38120082
460,3.5797848742507976,63.52755595502316,0.61204886
461,2.5,12.032264709472656,0.036904596
462,2.5,44.441645922301106,0.040650632
463,3.2242359100966826,51.95032904688327,0.2946127
464,3.64889951718631,56.35033005935739,0.2255058
465,3.462160904306675,21.48905416477136,0.2963533
466,2.5,9.783777236938477,0.032241195
467,3.7120477863701877,31.75832691351779,0.43291488
468,2.615937274007995,39.96967473907726,0.055702314
469,3.3116633553790527,20.347655296325684,0.5139725
470,3.912206264277295,35.830881543877034,0.432952
471,3.20049829629246,50.82417300280489,0.15797256
472,2.698220872761195,32.84313693340812,0.12649542
473,3.2837957559179323,37.858386374508754,0.07044616
474,3.444333205654708,41.32328443056178,0.12351468
475,2.9150302564149726,24.262006123742687,0.06119901
476,3.588180105721165,69.7970225356405,0.1610291
477,4.222279571486295,77.8295755586555,0.15679955
478,2.952671984002005,47.428458838177335,0.36567777
479,2.5454829089910422,40.51450165949959,0.12404858
480,2.5,44.84510064243483,0.07349782
481,4.349906271771843,76.73298205741838,0.2597362
482,4.4702658183352355,77.47677622996127,0.22101282
483,3.382065139929105,34.46271030825385,0.24237448
484,2.5,18.85964584350586,0.079074554
485,3.188281017903845,19.631813049316406,0.16212928
486,2.5,19.03645133972168,0.08669478
487,2.5,19.956836700439453,0.043346453
488,4.31039597823062,80.37251423683654,0.32152283
489,3.2622694554876803,46.88781524233866,0.45062146
490,4.344905871629427,43.05129626202981,0.37585327
491,2.7968500636445675,19.915956497192383,0.05285627
492,3.8032344815288726,39.13050561125965,0.5547466
493,4.317629976474841,50.26202036230013,0.43431145
494,2.8626855236650477,19.950181428788696,0.101883724
495,4.409313299299081,60.8169310972733,0.9427433
496,2.5,19.441733360290527,0.048986327
497,4.423592625508642,71.74732066775432,0.18503286
498,3.8710250310476426,38.91558057679919,0.25210482
499,3.3361074282466623,32.3352951025092,0.16393049
500,4.0319468758055725,40.147576290094975,0.3808826
501,4.28025896653745,46.98875439003652,0.8941453
502,2.69974403307207,34.32298988086936,0.12982062
503,3.83923180202819,55.46095924520817,0.41785887
504,2.6845591338586026,56.05360166964538,0.10549638
505,2.9463910525992874,22.57449147902554,0.08506967
506,2.5,22.043010711669922,0.0406553
507,4.3206987754049475,49.262229908923146,0.58017576
508,3.3403104294008,69.15635327604431,0.3426498
509,3.1077257544030275,22.574007987976074,0.10444794
510,3.1646799495059676,62.291572443847144,0.24602291
511,4.006603648822807,73.24008945955441,0.48125505
512,3.219244976441265,27.867745290502143,0.38365465
513,2.5,37.29154883243886,0.057266563
514,2.5,22.264248847961426,0.073861375
515,3.4452244165955896,25.89775636568026,0.2336945
516,3.1180511567371374,30.758646680010678,0.09336179
517,2.5,23.62498378753662,0.05769079
518,3.7498411252541626,39.902549557705754,0.36362728
519,4.36079902868955,85.24167400852565,0.70100194
520,4.387431426624955,90.61122813682924,0.9185912
521,2.8738490095123876,25.600067413017953,0.13021685
522,3.6758541132307676,29.100809168509144,0.3997589
523,3.4387210634203025,26.587667751456706,0.551348
524,3.7625945497662925,68.53690884622193,0.12533177
525,4.3171655744290955,77.61810283560996,0.6661614
526,2.6610849796294,23.0993070602417,0.05406595
527,4.173630998497328,79.324033482583,0.33809066
528,2.5657769412026226,37.78874005971362,0.16378267
529,3.50905550171363,41.815980794886556,0.27094978
530,4.041219802100954,83.92768822015806,0.20474899
531,4.189651164145822,67.4786487455742,0.47788155
532,3.030332939283025,24.61830502011854,0.15784663
533,2.5,11.941790580749512,0.007577002
534,3.2782917063073223,62.31380770411975,0.22988929
535,3.2127229057434823,41.45290097791059,0.09422885
536,2.8478623130356873,41.91626370420596,0.32506594
537,3.6159625807537603,54.030119325935246,0.24236384
538,4.323093687069683,83.03107683871265,0.15110391
539,2.6783135946634777,22.967751044706425,0.21900001
540,2.5585299791040677,35.084942526142555,0.0680679
541,3.176132507874535,56.80400469686367,0.09057276
542,3.44472583077399,32.56823824305158,0.32140812
543,4.437523409333347,69.87302057243451,0.70833516
544,4.243941674075547,77.13086059466448,0.5361952
545,4.0654691906893,62.146834139816974,0.2596586
546,3.80815844943909,49.887332262034434,0.4973633
547,2.8521139628777274,23.211405330567988,0.09128118
548,3.9175945469084748,41.38524975753716,0.75092554
549,2.5,17.64608254386315,0.09374962
550,4.0352360642579725,39.008699793320204,0.38352564
551,4.08699186721409,60.30985190588109,0.46675712
552,2.5,16.669992446899414,0.09734653
553,3.70306273356006,44.36808706128108,0.12928317
554,3.2301145495055725,17.53332513771729,0.14377001
555,4.321151848720298,79.90757450319906,0.733311
556,3.0027897940287525,57.513858992906,0.38360757
557,3.6901824913205274,58.08834322451088,0.15424427
558,2.5,16.833383560180664,0.055796698
559,2.5,42.3084239551328,0.09081181
560,2.8787428970206452,20.20630342486293,0.08881098
561,2.5,25.434376635363954,0.062086094
562,2.5261214472005276,19.44368839263916,0.071946405
563,3.2599164892668897,45.98277092472078,0.2341419
564,2.86795244018197,33.13323021293541,0.12122093
565,2.63590267655557,41.84046564114794,0.118797615
566,3.724098168860885,50.02283810773291,0.3160824
567,3.3466327458173075,39.92823933108823,0.17348246
568,2.943217409209283,62.38123422491539,0.15241627
569,2.748419811790985,23.983468286203518,0.13166846
570,2.718792596753838,20.366860389709473,0.09165912
571,2.310866117477417,20.142308235168457,0.052853353
572,4.285749858029384,79.29368568212716,0.97030747
573,2.2772316932678223,19.425508499145508,0.054552287
574,4.2717703402984455,51.78520640967554,0.95049584
575,3.1307162009684326,58.04621839982889,0.27390528
576,2.592326956499905,19.819570541381836,0.12877621
577,2.735750143763453,43.071534474434365,0.2333624
578,3.345842956226436,60.41803476402025,0.32313251
579,2.7748219442375883,21.274808883666992,0.1151994
580,2.2434890852612037,41.8029174563356,0.21950196
581,3.9772557986461674,89.55084868530867,0.6083351
582,4.1960872094571915,81.866674322504,0.93890774
583,3.206617038327212,74.44393910845923,0.19612247
584,2.3045011121550116,23.26918601989746,0.037669532
585,3.8069747468748414,38.46863120051477,0.5135768
